1565.170;1379.700
1566.803;1383.800
1568.436;1371.800
1570.069;1370.800
1571.701;1381.700
1573.333;1378.000
1574.965;1374.500
1576.596;1359.900
1578.227;1385.300
1579.858;1382.000
1581.489;1380.700
1583.119;1389.300
1584.749;1373.700
1586.378;1374.300
1588.008;1368.100
1589.637;1388.200
1591.265;1374.600
1592.894;1368.000
1594.522;1375.600
1596.150;1385.000
1597.777;1364.800
1599.404;1370.700
1601.031;1370.000
1602.657;1375.000
1604.284;1357.700
1605.910;1367.200
1607.535;1366.200
1609.160;1360.300
1610.785;1361.700
1612.410;1361.000
1614.034;1359.800
1615.659;1355.800
1617.282;1346.000
1618.906;1351.900
1620.529;1345.600
1622.152;1337.000
1623.774;1340.100
1625.396;1346.900
1627.018;1327.200
1628.640;1336.200
1630.261;1336.500
1631.882;1339.900
1633.503;1316.600
1635.123;1323.900
1636.743;1321.600
1638.363;1327.100
1639.983;1322.700
1641.602;1315.600
1643.221;1315.900
1644.839;1310.400
1646.457;1318.200
1648.075;1314.900
1649.693;1309.400
1651.310;1297.200
1652.927;1312.800
1654.544;1299.600
1656.160;1298.000
1657.776;1299.600
1659.392;1304.500
1661.008;1303.300
1662.623;1296.600
1664.238;1306.800
1665.852;1298.700
1667.467;1290.500
1669.081;1297.800
1670.694;1302.800
1672.308;1287.400
1673.921;1281.400
1675.533;1289.400
1677.146;1288.400
1678.758;1289.200
1680.370;1282.200
1681.981;1284.800
1683.593;1295.700
1685.203;1281.100
1686.814;1277.900
1688.424;1286.500
1690.034;1279.500
1691.644;1276.600
1693.254;1282.600
1694.863;1290.000
1696.471;1274.800
1698.080;1275.600
1699.688;1277.400
1701.296;1277.400
1702.904;1268.100
1704.511;1277.900
1706.118;1283.600
1707.725;1266.300
1709.331;1279.000
1710.937;1280.600
1712.543;1281.300
1714.148;1277.700
1715.754;1257.000
1717.358;1275.300
1718.963;1272.900
1720.567;1274.900
1722.171;1283.200
1723.775;1276.000
1725.378;1282.600
1726.981;1273.300
1728.584;1272.400
1730.187;1271.500
1731.789;1272.800
1733.391;1270.200
1734.992;1278.000
1736.593;1273.000
1738.194;1271.500
1739.795;1275.100
1741.395;1268.400
1742.995;1269.800
1744.595;1273.700
1746.195;1278.400
1747.794;1266.600
1749.393;1264.700
1750.991;1268.500
1752.589;1281.500
1754.187;1268.600
1755.785;1271.800
1757.382;1270.300
1758.979;1279.700
1760.576;1272.700
1762.173;1274.700
1763.769;1273.900
1765.365;1267.700
1766.960;1254.800
1768.555;1263.300
1770.150;1265.900
1771.745;1265.000
1773.339;1267.200
1774.934;1271.100
1776.527;1271.400
1778.121;1266.900
1779.714;1261.500
1781.307;1268.500
1782.899;1275.000
1784.492;1273.500
1786.084;1268.300
1787.675;1272.400
1789.267;1265.800
1790.858;1271.000
1792.449;1263.600
1794.039;1273.200
1795.629;1261.300
1797.219;1260.000
1798.809;1273.400
1800.398;1260.200
1801.987;1257.300
1803.576;1267.600
1805.164;1263.100
1806.752;1270.500
1808.340;1255.800
1809.928;1268.200
1811.515;1259.600
1813.102;1260.400
1814.688;1250.500
1816.275;1276.000
1817.861;1260.600
1819.446;1254.200
1821.032;1258.400
1822.617;1268.200
1824.202;1257.000
1825.786;1264.800
1827.371;1263.100
1828.955;1265.300
1830.538;1261.400
1832.122;1260.100
1833.705;1258.400
1835.287;1266.100
1836.870;1251.700
1838.452;1269.000
1840.034;1268.900
1841.616;1265.300
1843.197;1256.400
1844.778;1261.800
1846.359;1267.100
1847.939;1265.800
1849.519;1264.300

